id,generation,name,type_1,type_2,height,weight,color,shape,rarity,stage,total_stats,hp,atk,def,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,capture_rate,growth_rate,base_experience,egg_group_1,egg_group_2
730,7,primarina,water,fairy,1.8,44.0,blue,fish,regular,s3c3,530,80,74,74,126,116,60,0,0,0,3,0,0,45,medium-slow,239,water1,ground
731,7,pikipek,normal,flying,0.3,1.2,black,wings,regular,s1c3,265,35,75,30,30,30,65,0,1,0,0,0,0,255,medium,53,flying,
732,7,trumbeak,normal,flying,0.6,14.8,black,wings,regular,s2c3,355,55,85,50,40,50,75,0,2,0,0,0,0,120,medium,124,flying,
733,7,toucannon,normal,flying,1.1,26.0,black,wings,regular,s3c3,485,80,120,75,75,75,60,0,3,0,0,0,0,45,medium,218,flying,
734,7,yungoos,normal,,0.4,6.0,brown,quadruped,regular,s1c2,253,48,70,30,30,30,45,0,1,0,0,0,0,255,medium,51,ground,
735,7,gumshoos,normal,,0.7,14.2,brown,quadruped,regular,s2c2,418,88,110,60,55,60,45,0,2,0,0,0,0,127,medium,146,ground,
736,7,grubbin,bug,,0.4,4.4,gray,armor,regular,s1c3,300,47,62,45,55,45,46,0,1,0,0,0,0,255,medium,60,bug,
737,7,charjabug,bug,electric,0.5,10.5,green,squiggle,regular,s2c3,400,57,82,95,55,75,36,0,0,2,0,0,0,120,medium,140,bug,
738,7,vikavolt,bug,electric,1.5,45.0,blue,armor,regular,s3c3,500,77,70,90,145,75,43,0,0,0,3,0,0,45,medium,225,bug,
739,7,crabrawler,fighting,,0.6,7.0,purple,armor,regular,s1c2,338,47,82,57,42,47,63,0,1,0,0,0,0,225,medium,68,water3,
740,7,crabominable,fighting,ice,1.7,180.0,white,armor,regular,s2c2,478,97,132,77,62,67,43,0,2,0,0,0,0,60,medium,167,water3,
741,7,oricorio,fire,flying,0.6,3.4,red,wings,regular,single,476,75,70,70,98,70,93,0,0,0,2,0,0,45,medium,167,flying,
742,7,cutiefly,bug,fairy,0.1,0.2,yellow,armor,regular,s1c2,304,40,45,40,55,40,84,0,0,0,0,0,1,190,medium,61,bug,fairy
743,7,ribombee,bug,fairy,0.2,0.5,yellow,bug-wings,regular,s2c2,464,60,55,60,95,70,124,0,0,0,0,0,2,75,medium,162,bug,fairy
744,7,rockruff,rock,,0.5,9.2,brown,quadruped,regular,s1c2,280,45,65,40,30,40,60,0,1,0,0,0,0,190,medium,56,ground,
745,7,lycanroc,rock,,0.8,25.0,brown,quadruped,regular,s2c2,487,75,115,65,55,65,112,0,2,0,0,0,0,90,medium,170,ground,
746,7,wishiwashi,water,,0.2,0.3,blue,fish,regular,single,175,45,20,20,25,25,40,1,0,0,0,0,0,60,fast,61,water2,
747,7,mareanie,poison,water,0.4,8.0,blue,blob,regular,s1c2,305,50,53,62,43,52,45,0,0,1,0,0,0,190,medium,61,water1,
748,7,toxapex,poison,water,0.7,14.5,blue,tentacles,regular,s2c2,495,50,63,152,53,142,35,0,0,2,0,0,0,75,medium,173,water1,
749,7,mudbray,ground,,1.0,110.0,brown,quadruped,regular,s1c2,385,70,100,70,45,55,45,0,1,0,0,0,0,190,medium,77,ground,
750,7,mudsdale,ground,,2.5,920.0,brown,quadruped,regular,s2c2,500,100,125,100,55,85,35,0,2,0,0,0,0,60,medium,175,ground,
751,7,dewpider,water,bug,0.3,4.0,green,legs,regular,s1c2,269,38,40,52,40,72,27,0,0,0,0,1,0,200,medium,54,water1,bug
752,7,araquanid,water,bug,1.8,82.0,green,armor,regular,s2c2,454,68,70,92,50,132,42,0,0,0,0,2,0,100,medium,159,water1,bug
753,7,fomantis,grass,,0.3,1.5,pink,upright,regular,s1c2,250,40,55,35,50,35,35,0,1,0,0,0,0,190,medium,50,plant,
754,7,lurantis,grass,,0.9,18.5,pink,humanoid,regular,s2c2,480,70,105,90,80,90,45,0,2,0,0,0,0,75,medium,168,plant,
755,7,morelull,grass,fairy,0.2,1.5,purple,blob,regular,s1c2,285,40,35,55,65,75,15,0,0,0,0,1,0,190,medium,57,plant,
756,7,shiinotic,grass,fairy,1.0,11.5,purple,humanoid,regular,s2c2,405,60,45,80,90,100,30,0,0,0,0,2,0,75,medium,142,plant,
757,7,salandit,poison,fire,0.6,4.8,black,quadruped,regular,s1c2,320,48,44,40,71,40,77,0,0,0,0,0,1,120,medium,64,monster,dragon
758,7,salazzle,poison,fire,1.2,22.2,black,quadruped,regular,s2c2,480,68,64,60,111,60,117,0,0,0,0,0,2,45,medium,168,monster,dragon
759,7,stufful,normal,fighting,0.5,6.8,pink,quadruped,regular,s1c2,340,70,75,50,45,50,50,0,1,0,0,0,0,140,medium,68,ground,
760,7,bewear,normal,fighting,2.1,135.0,pink,upright,regular,s2c2,500,120,125,80,55,60,60,0,2,0,0,0,0,70,medium,175,ground,
761,7,bounsweet,grass,,0.3,3.2,purple,legs,regular,s1c3,210,42,30,38,30,38,32,1,0,0,0,0,0,235,medium-slow,42,plant,
762,7,steenee,grass,,0.7,8.2,purple,humanoid,regular,s2c3,290,52,40,48,40,48,62,0,0,0,0,0,2,120,medium-slow,102,plant,
763,7,tsareena,grass,,1.2,21.4,purple,humanoid,regular,s3c3,510,72,120,98,50,98,72,0,3,0,0,0,0,45,medium-slow,230,plant,
764,7,comfey,fairy,,0.1,0.3,green,ball,regular,single,485,51,52,90,82,110,100,0,0,0,0,2,0,60,fast,170,plant,
765,7,oranguru,normal,psychic,1.5,76.0,white,humanoid,regular,single,490,90,60,80,90,110,60,0,0,0,0,2,0,45,slow,172,ground,
766,7,passimian,fighting,,2.0,82.8,white,upright,regular,single,490,100,120,90,40,60,80,0,2,0,0,0,0,45,slow,172,ground,
767,7,wimpod,bug,water,0.5,12.0,gray,tentacles,regular,s1c2,230,25,35,40,20,30,80,0,0,0,0,0,1,90,medium,46,bug,water3
768,7,golisopod,bug,water,2.0,108.0,gray,humanoid,regular,s2c2,530,75,125,140,60,90,40,0,0,2,0,0,0,45,medium,186,bug,water3
769,7,sandygast,ghost,ground,0.5,70.0,brown,squiggle,regular,s1c2,320,55,55,80,70,45,15,0,0,1,0,0,0,140,medium,64,indeterminate,
770,7,palossand,ghost,ground,1.3,250.0,brown,squiggle,regular,s2c2,480,85,75,110,100,75,35,0,0,2,0,0,0,60,medium,168,indeterminate,
771,7,pyukumuku,water,,0.3,1.2,black,squiggle,regular,single,410,55,60,130,30,130,5,0,0,0,0,2,0,60,fast,144,water1,
772,7,type_null,normal,,1.9,120.5,gray,quadruped,legendary,s1c2,534,95,95,95,95,95,59,2,0,0,0,0,0,3,slow,107,no-eggs,
773,7,silvally,normal,,2.3,100.5,gray,quadruped,legendary,s2c2,570,95,95,95,95,95,95,3,0,0,0,0,0,3,slow,257,no-eggs,
774,7,minior,rock,flying,0.3,40.0,brown,ball,regular,single,440,60,60,100,60,100,60,0,0,1,0,1,0,30,medium-slow,154,mineral,
775,7,komala,normal,,0.4,19.9,blue,humanoid,regular,single,480,65,115,65,75,95,65,0,2,0,0,0,0,45,slow,168,ground,
776,7,turtonator,fire,dragon,2.0,212.0,red,upright,regular,single,485,60,78,135,91,85,36,0,0,2,0,0,0,70,medium,170,monster,dragon
777,7,togedemaru,electric,steel,0.3,3.3,gray,upright,regular,single,435,65,98,63,40,73,96,0,2,0,0,0,0,180,medium,152,ground,fairy
778,7,mimikyu,ghost,fairy,0.2,0.7,yellow,squiggle,regular,single,476,55,90,80,50,105,96,0,0,0,0,2,0,45,medium,167,indeterminate,
779,7,bruxish,water,psychic,0.9,19.0,pink,fish,regular,single,475,68,105,70,70,70,92,0,2,0,0,0,0,80,medium,166,water2,
780,7,drampa,normal,dragon,3.0,185.0,white,squiggle,regular,single,485,78,60,85,135,91,36,0,0,0,2,0,0,70,medium,170,monster,dragon
781,7,dhelmise,ghost,grass,3.9,210.0,green,blob,regular,single,517,70,131,100,86,90,40,0,2,0,0,0,0,25,medium,181,mineral,
782,7,jangmo_o,dragon,,0.6,29.7,gray,quadruped,regular,s1c3,300,45,55,65,45,45,45,0,0,1,0,0,0,45,slow,60,dragon,
783,7,hakamo_o,dragon,fighting,1.2,47.0,gray,upright,regular,s2c3,420,55,75,90,65,70,65,0,0,2,0,0,0,45,slow,147,dragon,
784,7,kommo_o,dragon,fighting,1.6,78.2,gray,upright,regular,s3c3,600,75,110,125,100,105,85,0,0,3,0,0,0,45,slow,270,dragon,
785,7,tapu_koko,electric,fairy,1.8,20.5,yellow,arms,legendary,single,570,70,115,85,95,75,130,0,0,0,0,0,3,3,slow,257,no-eggs,
786,7,tapu_lele,psychic,fairy,1.2,18.6,pink,arms,legendary,single,570,70,85,75,130,115,95,0,0,0,3,0,0,3,slow,257,no-eggs,
787,7,tapu_bulu,grass,fairy,1.9,45.5,red,arms,legendary,single,570,70,130,115,85,95,75,0,3,0,0,0,0,3,slow,257,no-eggs,
788,7,tapu_fini,water,fairy,1.3,21.2,purple,arms,legendary,single,570,70,75,115,95,130,85,0,0,0,0,3,0,3,slow,257,no-eggs,
789,7,cosmog,psychic,,0.2,0.1,blue,ball,legendary,s1c3,200,43,29,31,29,31,37,1,0,0,0,0,0,45,slow,40,no-eggs,
790,7,cosmoem,psychic,,0.1,999.9,blue,ball,legendary,s2c3,400,43,29,131,29,131,37,0,0,1,0,1,0,45,slow,140,no-eggs,
791,7,solgaleo,psychic,steel,3.4,230.0,white,quadruped,legendary,s3c3,680,137,137,107,113,89,97,0,3,0,0,0,0,45,slow,306,no-eggs,
792,7,lunala,psychic,ghost,4.0,120.0,purple,wings,legendary,s3c3,680,137,113,89,137,107,97,0,0,0,3,0,0,45,slow,306,no-eggs,
793,7,nihilego,rock,poison,1.2,55.5,white,tentacles,regular,single,570,109,53,47,127,131,103,0,0,0,0,3,0,45,slow,257,no-eggs,
794,7,buzzwole,bug,fighting,2.4,333.6,red,tentacles,regular,single,570,107,139,139,53,53,79,0,1,2,0,0,0,45,slow,257,no-eggs,
795,7,pheromosa,bug,fighting,1.8,25.0,white,humanoid,regular,single,570,71,137,37,137,37,151,0,0,0,0,0,3,45,slow,257,no-eggs,
796,7,xurkitree,electric,,3.8,100.0,black,upright,regular,single,570,83,89,71,173,71,83,0,0,0,3,0,0,45,slow,257,no-eggs,
797,7,celesteela,steel,flying,9.2,999.9,green,humanoid,regular,single,570,97,101,103,107,101,61,0,1,1,1,0,0,45,slow,257,no-eggs,
798,7,kartana,grass,steel,0.3,0.1,white,humanoid,regular,single,570,59,181,131,59,31,109,0,3,0,0,0,0,45,slow,257,no-eggs,
799,7,guzzlord,dark,dragon,5.5,888.0,black,upright,regular,single,570,223,101,53,97,53,43,3,0,0,0,0,0,45,slow,257,no-eggs,
800,7,necrozma,psychic,,2.4,230.0,black,arms,legendary,single,600,97,107,101,127,89,79,0,1,0,2,0,0,255,slow,270,no-eggs,
801,7,magearna,steel,fairy,1.0,80.5,gray,humanoid,legendary,single,600,80,95,115,130,115,65,0,0,0,3,0,0,3,slow,270,no-eggs,
802,7,marshadow,fighting,ghost,0.7,22.2,gray,humanoid,legendary,single,600,90,125,80,90,90,125,0,2,0,0,0,1,3,slow,270,no-eggs,
803,7,poipole,poison,,0.6,1.8,purple,upright,regular,s1c2,420,67,73,67,73,67,73,0,0,0,0,0,1,45,slow,189,no-eggs,
804,7,naganadel,poison,dragon,3.6,150.0,purple,wings,regular,s2c2,540,73,73,73,127,73,121,0,0,0,3,0,0,45,slow,243,no-eggs,
805,7,stakataka,rock,steel,5.5,820.0,gray,quadruped,regular,single,570,61,131,211,53,101,13,0,0,3,0,0,0,30,slow,257,no-eggs,
806,7,blacephalon,fire,ghost,1.8,13.0,white,humanoid,regular,single,570,53,127,53,151,79,107,0,0,0,3,0,0,30,slow,257,no-eggs,
807,7,zeraora,electric,,1.5,44.5,yellow,humanoid,legendary,single,600,88,112,75,102,80,143,0,0,0,0,0,3,3,slow,270,no-eggs,
808,7,meltan,steel,,0.2,8.0,gray,ball,legendary,s1c2,300,46,65,65,55,35,34,0,1,0,0,0,0,3,slow,135,no-eggs,
809,7,melmetal,steel,,2.5,800.0,gray,humanoid,legendary,s2c2,600,135,143,143,80,65,34,0,3,0,0,0,0,3,slow,270,no-eggs,
810,8,grookey,grass,,0.3,5.0,green,upright,regular,s1c3,310,50,65,50,40,40,65,0,1,0,0,0,0,45,medium-slow,62,ground,plant
811,8,thwackey,grass,,0.7,14.0,green,upright,regular,s2c3,420,70,85,70,55,60,80,0,2,0,0,0,0,45,medium-slow,147,ground,plant
812,8,rillaboom,grass,,2.1,90.0,green,humanoid,regular,s3c3,530,100,125,90,60,70,85,0,3,0,0,0,0,45,medium-slow,265,ground,plant
813,8,scorbunny,fire,,0.3,4.5,white,upright,regular,s1c3,310,50,71,40,40,40,69,0,0,0,0,0,1,45,medium-slow,62,ground,humanshape
814,8,raboot,fire,,0.6,9.0,gray,upright,regular,s2c3,420,65,86,60,55,60,94,0,0,0,0,0,2,45,medium-slow,147,ground,humanshape
815,8,cinderace,fire,,1.4,33.0,white,upright,regular,s3c3,530,80,116,75,65,75,119,0,0,0,0,0,3,45,medium-slow,265,ground,humanshape
816,8,sobble,water,,0.3,4.0,blue,quadruped,regular,s1c3,310,50,40,40,70,40,70,0,0,0,0,1,1,45,medium-slow,62,water1,ground
817,8,drizzile,water,,0.7,11.5,blue,upright,regular,s2c3,420,65,60,55,95,55,90,0,0,0,2,0,0,45,medium-slow,147,water1,ground
818,8,inteleon,water,,1.9,45.2,blue,upright,regular,s3c3,530,70,85,65,125,65,120,0,0,0,0,0,3,45,medium-slow,265,water1,ground
819,8,skwovet,normal,,0.3,2.5,brown,upright,regular,s1c2,275,70,55,55,35,35,25,1,0,0,0,0,0,255,medium,55,ground,
820,8,greedent,normal,,0.6,6.0,brown,upright,regular,s2c2,460,120,95,95,55,75,20,2,0,0,0,0,0,90,medium,161,ground,
821,8,rookidee,flying,,0.2,1.8,blue,wings,regular,s1c3,245,38,47,35,33,35,57,0,0,0,0,0,1,255,medium-slow,49,flying,
822,8,corvisquire,flying,,0.8,16.0,blue,wings,regular,s2c3,365,68,67,55,43,55,77,0,0,0,0,0,2,120,medium-slow,128,flying,
823,8,corviknight,flying,steel,2.2,75.0,purple,wings,regular,s3c3,495,98,87,105,53,85,67,0,0,3,0,0,0,45,medium-slow,248,flying,
824,8,blipbug,bug,,0.4,8.0,blue,armor,regular,s1c3,180,25,20,20,25,45,45,0,0,0,0,1,0,255,medium,36,bug,
825,8,dottler,bug,psychic,0.4,19.5,yellow,armor,regular,s2c3,335,50,35,80,50,90,30,0,0,0,0,2,0,120,medium,117,bug,
826,8,orbeetle,bug,psychic,0.4,40.8,red,wings,regular,s3c3,505,60,45,110,80,120,90,0,0,0,0,3,0,45,medium,253,bug,
827,8,nickit,dark,,0.6,8.9,brown,quadruped,regular,s1c2,245,40,28,28,47,52,50,0,0,0,0,1,0,255,fast,49,ground,
828,8,thievul,dark,,1.2,19.9,brown,quadruped,regular,s2c2,455,70,58,58,87,92,90,0,0,0,0,2,0,127,fast,159,ground,
829,8,gossifleur,grass,,0.4,2.2,green,blob,regular,s1c2,250,40,40,60,40,60,10,0,0,0,0,1,0,190,medium,50,plant,
830,8,eldegoss,grass,,0.5,2.5,green,blob,regular,s2c2,460,60,50,90,80,120,60,0,0,0,0,2,0,75,medium,161,plant,
831,8,wooloo,normal,,0.6,6.0,white,quadruped,regular,s1c2,270,42,40,55,40,45,48,0,0,1,0,0,0,255,medium,122,ground,
832,8,dubwool,normal,,1.3,43.0,white,quadruped,regular,s2c2,490,72,80,100,60,90,88,0,0,2,0,0,0,127,medium,172,ground,
833,8,chewtle,water,,0.3,8.5,green,quadruped,regular,s1c2,284,50,64,50,38,38,44,0,1,0,0,0,0,255,medium,57,monster,water1
834,8,drednaw,water,rock,1.0,115.5,green,quadruped,regular,s2c2,485,90,115,90,48,68,74,0,2,0,0,0,0,75,medium,170,monster,water1
835,8,yamper,electric,,0.3,13.5,yellow,quadruped,regular,s1c2,270,59,45,50,40,50,26,1,0,0,0,0,0,255,fast,54,ground,
836,8,boltund,electric,,1.0,34.0,yellow,quadruped,regular,s2c2,490,69,90,60,90,60,121,0,0,0,0,0,2,45,fast,172,ground,
837,8,rolycoly,rock,,0.3,12.0,black,ball,regular,s1c3,240,30,40,50,40,50,30,0,0,1,0,0,0,255,medium-slow,48,mineral,
838,8,carkol,rock,fire,1.1,78.0,black,legs,regular,s2c3,410,80,60,90,60,70,50,0,0,2,0,0,0,120,medium-slow,144,mineral,
839,8,coalossal,rock,fire,2.8,310.5,black,humanoid,regular,s3c3,510,110,80,120,80,90,30,0,0,3,0,0,0,45,medium-slow,255,mineral,
840,8,applin,grass,dragon,0.2,0.5,green,squiggle,regular,s1c3,260,40,40,80,40,40,20,0,0,1,0,0,0,255,slow-then-very-fast,52,plant,dragon
841,8,flapple,grass,dragon,0.3,1.0,green,wings,regular,s2c3,485,70,110,80,95,60,70,0,2,0,0,0,0,45,slow-then-very-fast,170,plant,dragon
842,8,appletun,grass,dragon,0.4,13.0,green,quadruped,regular,s2c3,485,110,85,80,100,80,30,2,0,0,0,0,0,45,slow-then-very-fast,170,plant,dragon
843,8,silicobra,ground,,2.2,7.6,green,squiggle,regular,s1c2,315,52,57,75,35,50,46,0,0,1,0,0,0,255,medium,63,ground,dragon
844,8,sandaconda,ground,,3.8,65.5,green,squiggle,regular,s2c2,510,72,107,125,65,70,71,0,0,2,0,0,0,120,medium,179,ground,dragon
845,8,cramorant,flying,water,0.8,18.0,blue,wings,regular,single,475,70,85,55,85,95,85,0,0,0,0,2,0,45,medium,166,water1,flying
846,8,arrokuda,water,,0.5,1.0,brown,fish,regular,s1c2,280,41,63,40,40,30,66,0,0,0,0,0,1,255,slow,56,water2,
847,8,barraskewda,water,,1.3,30.0,brown,fish,regular,s2c2,490,61,123,60,60,50,136,0,0,0,0,0,2,60,slow,172,water2,
848,8,toxel,electric,poison,0.4,11.0,purple,upright,regular,s1c2,242,40,38,35,54,35,40,0,0,0,1,0,0,75,medium-slow,48,no-eggs,
849,8,toxtricity,electric,poison,1.6,40.0,purple,upright,regular,s2c2,502,75,98,70,114,70,75,0,0,0,2,0,0,45,medium-slow,176,humanshape,
850,8,sizzlipede,fire,bug,0.7,1.0,red,tentacles,regular,s1c2,305,50,65,45,50,50,45,0,1,0,0,0,0,190,medium,61,bug,
851,8,centiskorch,fire,bug,3.0,120.0,red,tentacles,regular,s2c2,525,100,115,65,90,90,65,0,2,0,0,0,0,75,medium,184,bug,
852,8,clobbopus,fighting,,0.6,4.0,brown,tentacles,regular,s1c2,310,50,68,60,50,50,32,0,1,0,0,0,0,180,medium-slow,62,water1,humanshape
853,8,grapploct,fighting,,1.6,39.0,blue,tentacles,regular,s2c2,480,80,118,90,70,80,42,0,2,0,0,0,0,45,medium-slow,168,water1,humanshape
854,8,sinistea,ghost,,0.1,0.2,purple,ball,regular,s1c2,308,40,45,45,74,54,50,0,0,0,1,0,0,120,medium,62,mineral,indeterminate
855,8,polteageist,ghost,,0.2,0.4,purple,ball,regular,s2c2,508,60,65,65,134,114,70,0,0,0,2,0,0,60,medium,178,mineral,indeterminate
856,8,hatenna,psychic,,0.4,3.4,pink,legs,regular,s1c3,265,42,30,45,56,53,39,0,0,0,1,0,0,235,slow,53,fairy,
857,8,hattrem,psychic,,0.6,4.8,pink,humanoid,regular,s2c3,370,57,40,65,86,73,49,0,0,0,2,0,0,120,slow,130,fairy,
858,8,hatterene,psychic,fairy,2.1,5.1,pink,blob,regular,s3c3,510,57,90,95,136,103,29,0,0,0,3,0,0,45,slow,255,fairy,
859,8,impidimp,dark,fairy,0.4,5.5,pink,humanoid,regular,s1c3,265,45,45,30,55,40,50,0,0,0,1,0,0,255,medium,53,fairy,humanshape
860,8,morgrem,dark,fairy,0.8,12.5,pink,humanoid,regular,s2c3,370,65,60,45,75,55,70,0,0,0,2,0,0,120,medium,130,fairy,humanshape
861,8,grimmsnarl,dark,fairy,1.5,61.0,purple,humanoid,regular,s3c3,510,95,120,65,95,75,60,0,3,0,0,0,0,45,medium,255,fairy,humanshape
862,8,obstagoon,dark,normal,1.6,46.0,gray,upright,regular,s3c3,520,93,90,101,60,81,95,0,0,3,0,0,0,45,medium,260,ground,
863,8,perrserker,steel,,0.8,28.0,brown,upright,regular,s2c2,440,70,110,100,50,60,50,0,2,0,0,0,0,90,medium,154,ground,
864,8,cursola,ghost,,1.0,0.4,white,arms,regular,s2c2,510,60,95,50,145,130,30,0,0,0,2,0,0,30,fast,179,water1,water3
865,8,sirfetchd,fighting,,0.8,117.0,white,wings,regular,s2c2,507,62,135,95,68,82,65,0,2,0,0,0,0,45,medium,177,flying,ground
866,8,mr_rime,ice,psychic,1.5,58.2,purple,humanoid,regular,s2c2,520,80,85,75,110,100,70,0,0,0,3,0,0,45,medium,182,humanshape,
867,8,runerigus,ground,ghost,1.6,66.6,gray,blob,regular,s2c2,483,58,95,145,50,105,30,0,0,2,0,0,0,90,medium,169,mineral,indeterminate
868,8,milcery,fairy,,0.2,0.3,white,ball,regular,s1c2,270,45,40,40,50,61,34,0,0,0,0,1,0,200,medium,54,fairy,indeterminate
869,8,alcremie,fairy,,0.3,0.5,white,blob,regular,s2c2,495,65,60,75,110,121,64,0,0,0,0,2,0,100,medium,173,fairy,indeterminate
870,8,falinks,fighting,,3.0,62.0,yellow,heads,regular,single,470,65,100,100,70,60,75,0,2,0,0,1,0,45,medium,165,fairy,mineral
871,8,pincurchin,electric,,0.3,1.0,purple,tentacles,regular,single,435,48,101,95,91,85,15,0,2,0,0,0,0,75,medium,152,water1,indeterminate
872,8,snom,ice,bug,0.3,3.8,white,squiggle,regular,s1c2,185,30,25,35,45,30,20,0,0,0,1,0,0,190,medium,37,bug,
873,8,frosmoth,ice,bug,1.3,42.0,white,bug-wings,regular,s2c2,475,70,65,60,125,90,65,0,0,0,2,0,0,75,medium,166,bug,
874,8,stonjourner,rock,,2.5,520.0,gray,legs,regular,single,470,100,125,135,20,20,70,0,0,2,0,0,0,60,slow,165,mineral,
875,8,eiscue,ice,,1.4,89.0,blue,upright,regular,single,470,75,80,110,65,90,50,0,0,2,0,0,0,60,slow,165,water1,ground
876,8,indeedee,psychic,normal,0.9,28.0,purple,upright,regular,single,475,60,65,55,105,95,95,0,0,0,2,0,0,30,fast,166,fairy,
877,8,morpeko,electric,dark,0.3,3.0,yellow,humanoid,regular,single,436,58,95,58,70,58,97,0,0,0,0,0,2,180,medium,153,ground,fairy
878,8,cufant,steel,,1.2,100.0,yellow,quadruped,regular,s1c2,330,72,80,49,40,49,40,0,1,0,0,0,0,190,medium,66,ground,mineral
879,8,copperajah,steel,,3.0,650.0,green,quadruped,regular,s2c2,500,122,130,69,80,69,30,0,2,0,0,0,0,90,medium,175,ground,mineral
880,8,dracozolt,electric,dragon,1.8,190.0,green,upright,regular,single,505,90,100,90,80,70,75,0,2,0,0,0,0,45,slow,177,no-eggs,
881,8,arctozolt,electric,ice,2.3,150.0,blue,upright,regular,single,505,90,100,90,90,80,55,0,2,0,0,0,0,45,slow,177,no-eggs,
882,8,dracovish,water,dragon,2.3,215.0,green,legs,regular,single,505,90,90,100,70,80,75,0,0,2,0,0,0,45,slow,177,no-eggs,
883,8,arctovish,water,ice,2.0,175.0,blue,fish,regular,single,505,90,90,100,80,90,55,0,0,2,0,0,0,45,slow,177,no-eggs,
884,8,duraludon,steel,dragon,1.8,40.0,white,upright,regular,s1c2,535,70,95,115,120,50,85,0,0,0,2,0,0,45,medium,187,mineral,dragon
885,8,dreepy,dragon,ghost,0.5,2.0,green,squiggle,regular,s1c3,270,28,60,30,40,30,82,0,0,0,0,0,1,45,slow,54,indeterminate,dragon
886,8,drakloak,dragon,ghost,1.4,11.0,green,arms,regular,s2c3,410,68,80,50,60,50,102,0,0,0,0,0,2,45,slow,144,indeterminate,dragon
887,8,dragapult,dragon,ghost,3.0,50.0,green,upright,regular,s3c3,600,88,120,75,100,75,142,0,0,0,0,0,3,45,slow,300,indeterminate,dragon
888,8,zacian,fairy,,2.8,110.0,blue,quadruped,legendary,single,660,92,120,115,80,115,138,0,0,0,0,0,3,10,slow,335,no-eggs,
889,8,zamazenta,fighting,,2.9,210.0,red,quadruped,legendary,single,660,92,120,115,80,115,138,0,0,0,0,0,3,10,slow,335,no-eggs,
890,8,eternatus,poison,dragon,20.0,950.0,purple,wings,legendary,single,690,140,85,95,145,95,130,3,0,0,0,0,0,255,slow,345,no-eggs,
891,8,kubfu,fighting,,0.6,12.0,gray,upright,legendary,s1c2,385,60,90,60,53,50,72,0,1,0,0,0,0,3,slow,77,no-eggs,
892,8,urshifu,fighting,dark,1.9,105.0,gray,humanoid,legendary,s2c2,550,100,130,100,63,60,97,0,3,0,0,0,0,3,slow,275,no-eggs,
893,8,zarude,dark,grass,1.8,70.0,green,upright,legendary,single,600,105,120,105,70,95,105,0,3,0,0,0,0,3,slow,300,no-eggs,
894,8,regieleki,electric,,1.2,145.0,yellow,humanoid,legendary,single,580,80,100,50,100,50,200,0,0,0,0,0,3,3,slow,290,no-eggs,
895,8,regidrago,dragon,,2.1,200.0,green,humanoid,legendary,single,580,200,100,50,100,50,80,3,0,0,0,0,0,3,slow,290,no-eggs,
896,8,glastrier,ice,,2.2,800.0,white,quadruped,legendary,single,580,100,145,130,65,110,30,0,3,0,0,0,0,3,slow,290,no-eggs,
897,8,spectrier,ghost,,2.0,44.5,black,quadruped,legendary,single,580,100,65,60,145,80,130,0,0,0,3,0,0,3,slow,290,no-eggs,
898,8,calyrex,psychic,grass,1.1,7.7,green,humanoid,legendary,single,500,100,80,80,80,80,80,3,0,0,0,0,0,3,slow,250,no-eggs,
899,8,wyrdeer,normal,psychic,1.8,95.1,gray,quadruped,regular,s2c2,525,103,105,72,105,75,65,0,1,0,1,0,0,135,slow,263,ground,
900,8,kleavor,bug,rock,1.8,89.0,brown,bug-wings,regular,s2c2,500,70,135,95,45,70,85,0,3,0,0,0,0,115,medium,175,bug,
901,8,ursaluna,ground,normal,2.4,290.0,brown,quadruped,regular,s3c3,550,130,140,105,45,80,50,0,3,0,0,0,0,75,medium,275,ground,
902,8,basculegion,water,ghost,3.0,110.0,green,fish,regular,s2c2,530,120,112,65,80,75,78,3,0,0,0,0,0,135,medium,265,water2,
903,8,sneasler,fighting,poison,1.3,43.0,gray,upright,regular,s2c2,510,80,130,60,40,80,120,0,2,0,0,0,0,135,medium-slow,102,ground,
904,8,overqwil,dark,poison,2.5,60.5,black,fish,regular,s2c2,510,85,115,95,65,65,85,0,2,0,0,0,0,135,medium,179,water2,
905,8,enamorus,fairy,flying,1.6,48.0,pink,arms,legendary,single,580,74,115,70,135,80,106,0,0,0,3,0,0,3,slow,116,no-eggs,
906,9,sprigatito,grass,,0.4,4.1,green,quadruped,regular,s1c3,310,40,61,54,45,45,65,0,0,0,0,0,1,45,medium-slow,62,ground,plant
907,9,floragato,grass,,0.9,12.2,green,upright,regular,s2c3,410,61,80,63,60,63,83,0,0,0,0,0,2,45,medium-slow,144,ground,plant
908,9,meowscarada,grass,dark,1.5,31.2,green,upright,regular,s3c3,530,76,110,70,81,70,123,0,0,0,0,0,3,45,medium-slow,265,ground,plant
909,9,fuecoco,fire,,0.4,9.8,red,upright,regular,s1c3,310,67,45,59,63,40,36,1,0,0,0,0,0,45,medium-slow,62,ground,
910,9,crocalor,fire,,1.0,30.7,red,upright,regular,s2c3,411,81,55,78,90,58,49,0,0,0,2,0,0,45,medium-slow,144,ground,
911,9,skeledirge,fire,ghost,1.6,326.5,red,quadruped,regular,s3c3,530,104,75,100,110,75,66,0,0,0,3,0,0,45,medium-slow,265,ground,
