id,name,types,height,weight,hp,atk,def,sp_atk,sp_def,spe,total_stats,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,sprite,stage
599,klink,steel,0.3,21.0,40,55,70,45,60,30,300,0,0,1,0,0,0,heads,gray,130,-1,medium-slow,5,mineral,False,False,False,regular,60,0599_klink.png,s1c3
600,klang,steel,0.6,51.0,60,80,95,70,85,50,440,0,0,2,0,0,0,heads,gray,60,-1,medium-slow,5,mineral,False,False,False,regular,154,0600_klang.png,s2c3
601,klinklang,steel,0.6,81.0,60,100,115,70,85,90,520,0,0,3,0,0,0,heads,gray,30,-1,medium-slow,5,mineral,False,False,False,regular,234,0601_klinklang.png,s3c3
602,tynamo,electric,0.2,0.3,35,55,40,45,40,60,275,0,0,0,0,0,1,fish,white,190,4,slow,5,indeterminate,False,False,False,regular,55,0602_tynamo.png,s1c3
603,eelektrik,electric,1.2,22.0,65,85,70,75,70,40,405,0,2,0,0,0,0,fish,blue,60,4,slow,5,indeterminate,False,False,False,regular,142,0603_eelektrik.png,s2c3
604,eelektross,electric,2.1,80.5,85,115,80,105,80,50,515,0,3,0,0,0,0,fish,blue,30,4,slow,5,indeterminate,False,False,False,regular,232,0604_eelektross.png,s3c3
605,elgyem,psychic,0.5,9.0,55,55,55,85,55,30,335,0,0,0,1,0,0,upright,blue,255,4,medium,5,humanshape,False,False,False,regular,67,0605_elgyem.png,s1c2
606,beheeyem,psychic,1.0,34.5,75,75,75,125,95,40,485,0,0,0,2,0,0,humanoid,brown,90,4,medium,5,humanshape,False,False,False,regular,170,0606_beheeyem.png,s2c2
607,litwick,ghost/fire,0.3,3.1,50,30,55,65,55,20,275,0,0,0,1,0,0,blob,white,190,4,medium-slow,5,indeterminate,False,False,False,regular,55,0607_litwick.png,s1c3
608,lampent,ghost/fire,0.6,13.0,60,40,60,95,60,55,370,0,0,0,2,0,0,arms,black,90,4,medium-slow,5,indeterminate,False,False,False,regular,130,0608_lampent.png,s2c3
609,chandelure,ghost/fire,1.0,34.3,60,55,90,145,90,80,520,0,0,0,3,0,0,arms,black,45,4,medium-slow,5,indeterminate,False,False,False,regular,234,0609_chandelure.png,s3c3
610,axew,dragon,0.6,18.0,46,87,60,30,40,57,320,0,1,0,0,0,0,upright,green,75,4,slow,5,monster/dragon,False,False,False,regular,64,0610_axew.png,s1c3
611,fraxure,dragon,1.0,36.0,66,117,70,40,50,67,410,0,2,0,0,0,0,upright,green,60,4,slow,5,monster/dragon,False,False,False,regular,144,0611_fraxure.png,s2c3
612,haxorus,dragon,1.8,105.5,76,147,90,60,70,97,540,0,3,0,0,0,0,upright,yellow,45,4,slow,5,monster/dragon,False,False,False,regular,243,0612_haxorus.png,s3c3
613,cubchoo,ice,0.5,8.5,55,70,40,60,40,40,305,0,1,0,0,0,0,upright,white,120,4,medium,5,ground,False,False,False,regular,61,0613_cubchoo.png,s1c2
614,beartic,ice,2.6,260.0,95,130,80,70,80,50,505,0,2,0,0,0,0,quadruped,white,60,4,medium,5,ground,False,False,False,regular,177,0614_beartic.png,s2c2
615,cryogonal,ice,1.1,148.0,80,50,50,95,135,105,515,0,0,0,0,2,0,ball,blue,25,-1,medium,5,mineral,False,False,False,regular,180,0615_cryogonal.png,single
616,shelmet,bug,0.4,7.7,50,40,85,40,65,25,305,0,0,1,0,0,0,ball,red,200,4,medium,5,bug,False,False,False,regular,61,0616_shelmet.png,s1c2
617,accelgor,bug,0.8,25.3,80,70,40,100,60,145,495,0,0,0,0,0,2,arms,red,75,4,medium,5,bug,False,False,False,regular,173,0617_accelgor.png,s2c2
618,stunfisk,ground/electric,0.7,11.0,109,66,84,81,99,32,471,2,0,0,0,0,0,fish,brown,75,4,medium,5,water1/indeterminate,False,False,False,regular,165,0618_stunfisk.png,single
619,mienfoo,fighting,0.9,20.0,45,85,50,55,50,65,350,0,1,0,0,0,0,upright,yellow,180,4,medium-slow,5,ground/humanshape,False,False,False,regular,70,0619_mienfoo.png,s1c2
620,mienshao,fighting,1.4,35.5,65,125,60,95,60,105,510,0,2,0,0,0,0,upright,purple,45,4,medium-slow,5,ground/humanshape,False,False,False,regular,179,0620_mienshao.png,s2c2
621,druddigon,dragon,1.6,139.0,77,120,90,60,90,48,485,0,2,0,0,0,0,upright,red,45,4,medium,5,dragon/monster,False,False,False,regular,170,0621_druddigon.png,single
622,golett,ground/ghost,1.0,92.0,59,74,50,35,50,35,303,0,1,0,0,0,0,humanoid,green,190,-1,medium,5,mineral,False,False,False,regular,61,0622_golett.png,s1c2
623,golurk,ground/ghost,2.8,330.0,89,124,80,55,80,55,483,0,2,0,0,0,0,humanoid,green,90,-1,medium,5,mineral,False,False,False,regular,169,0623_golurk.png,s2c2
624,pawniard,dark/steel,0.5,10.2,45,85,70,40,40,60,340,0,1,0,0,0,0,humanoid,red,120,4,medium,5,humanshape,False,False,False,regular,68,0624_pawniard.png,s1c3
625,bisharp,dark/steel,1.6,70.0,65,125,100,60,70,70,490,0,2,0,0,0,0,humanoid,red,45,4,medium,5,humanshape,False,False,False,regular,172,0625_bisharp.png,s2c3
626,bouffalant,normal,1.6,94.6,95,110,95,40,95,55,490,0,2,0,0,0,0,quadruped,brown,45,4,medium,5,ground,False,False,False,regular,172,0626_bouffalant.png,single
627,rufflet,normal/flying,0.5,10.5,70,83,50,37,50,60,350,0,1,0,0,0,0,wings,white,190,0,slow,5,flying,False,False,False,regular,70,0627_rufflet.png,s1c2
628,braviary,normal/flying,1.5,41.0,100,123,75,57,75,80,510,0,2,0,0,0,0,wings,red,60,0,slow,5,flying,False,False,False,regular,179,0628_braviary.png,s2c2
629,vullaby,dark/flying,0.5,9.0,70,55,75,45,65,60,370,0,0,1,0,0,0,wings,brown,190,8,slow,5,flying,False,False,False,regular,74,0629_vullaby.png,s1c2
630,mandibuzz,dark/flying,1.2,39.5,110,65,105,55,95,80,510,0,0,0,2,0,0,wings,brown,60,8,slow,5,flying,False,False,False,regular,179,0630_mandibuzz.png,s2c2
631,heatmor,fire,1.4,58.0,85,97,66,105,66,65,484,0,0,0,2,0,0,upright,red,90,4,medium,5,ground,False,False,False,regular,169,0631_heatmor.png,single
632,durant,bug/steel,0.3,33.0,58,109,112,48,48,109,484,0,0,2,0,0,0,armor,gray,90,4,medium,5,bug,False,False,False,regular,169,0632_durant.png,single
633,deino,dark/dragon,0.8,17.3,52,65,50,45,50,38,300,0,1,0,0,0,0,quadruped,blue,45,4,slow,5,dragon,False,False,False,regular,60,0633_deino.png,s1c3
634,zweilous,dark/dragon,1.4,50.0,72,85,70,65,70,58,420,0,2,0,0,0,0,quadruped,blue,45,4,slow,5,dragon,False,False,False,regular,147,0634_zweilous.png,s2c3
635,hydreigon,dark/dragon,1.8,160.0,92,105,90,125,90,98,600,0,0,0,3,0,0,upright,blue,45,4,slow,5,dragon,False,False,False,regular,270,0635_hydreigon.png,s3c3
636,larvesta,bug/fire,1.1,28.8,55,85,55,50,55,60,360,0,1,0,0,0,0,armor,white,45,4,slow,5,bug,False,False,False,regular,72,0636_larvesta.png,s1c2
637,volcarona,bug/fire,1.6,46.0,85,60,65,135,105,100,550,0,0,0,3,0,0,bug-wings,white,15,4,slow,5,bug,False,False,False,regular,248,0637_volcarona.png,s2c2
638,cobalion,steel/fighting,2.1,250.0,91,90,129,90,72,108,580,0,0,3,0,0,0,quadruped,blue,3,-1,slow,5,no-eggs,True,False,False,legendary,261,0638_cobalion.png,single
639,terrakion,rock/fighting,1.9,260.0,91,129,90,72,90,108,580,0,3,0,0,0,0,quadruped,gray,3,-1,slow,5,no-eggs,True,False,False,legendary,261,0639_terrakion.png,single
640,virizion,grass/fighting,2.0,200.0,91,90,72,90,129,108,580,0,0,0,0,3,0,quadruped,green,3,-1,slow,5,no-eggs,True,False,False,legendary,261,0640_virizion.png,single
641,tornadus-incarnate,flying,1.5,63.0,79,115,70,125,80,111,580,0,3,0,0,0,0,arms,green,3,0,slow,5,no-eggs,True,False,False,legendary,261,0641_tornadus_incarnate.png,single
642,thundurus-incarnate,electric/flying,1.5,61.0,79,115,70,125,80,111,580,0,3,0,0,0,0,arms,blue,3,0,slow,5,no-eggs,True,False,False,legendary,261,0642_thundurus_incarnate.png,single
643,reshiram,dragon/fire,3.2,330.0,100,120,100,150,120,90,680,0,0,0,3,0,0,wings,white,3,-1,slow,5,no-eggs,True,False,False,legendary,306,0643_reshiram.png,single
644,zekrom,dragon/electric,2.9,345.0,100,150,120,120,100,90,680,0,3,0,0,0,0,upright,black,3,-1,slow,5,no-eggs,True,False,False,legendary,306,0644_zekrom.png,single
645,landorus-incarnate,ground/flying,1.5,68.0,89,125,90,115,80,101,600,0,0,0,3,0,0,arms,brown,3,0,slow,5,no-eggs,True,False,False,legendary,270,0645_landorus_incarnate.png,single
646,kyurem,dragon/ice,3.0,325.0,125,130,90,130,90,95,660,1,1,0,1,0,0,upright,gray,3,-1,slow,5,no-eggs,True,False,False,legendary,297,0646_kyurem.png,single
647,keldeo-ordinary,water/fighting,1.4,48.5,91,72,90,129,90,108,580,0,0,0,3,0,0,quadruped,yellow,3,-1,slow,5,no-eggs,False,True,False,mythical,261,0647_keldeo_ordinary.png,single
648,meloetta-aria,normal/psychic,0.6,6.5,100,77,77,128,128,90,600,0,0,0,1,1,1,humanoid,white,3,-1,slow,5,no-eggs,False,True,False,mythical,270,0648_meloetta_aria.png,single
649,genesect,bug/steel,1.5,82.5,71,120,95,120,95,99,600,0,1,0,1,0,1,humanoid,purple,3,-1,slow,5,no-eggs,False,True,False,mythical,270,0649_genesect.png,single
650,chespin,grass,0.4,9.0,56,61,65,48,45,38,313,0,0,1,0,0,0,upright,green,45,1,medium-slow,6,ground,False,False,False,regular,63,0650_chespin.png,s1c3
651,quilladin,grass,0.7,29.0,61,78,95,56,58,57,405,0,0,2,0,0,0,upright,green,45,1,medium-slow,6,ground,False,False,False,regular,142,0651_quilladin.png,s2c3
652,chesnaught,grass/fighting,1.6,90.0,88,107,122,74,75,64,530,0,0,3,0,0,0,upright,green,45,1,medium-slow,6,ground,False,False,False,regular,239,0652_chesnaught.png,s3c3
653,fennekin,fire,0.4,9.4,40,45,40,62,60,60,307,0,0,0,1,0,0,quadruped,red,45,1,medium-slow,6,ground,False,False,False,regular,61,0653_fennekin.png,s1c3
654,braixen,fire,1.0,14.5,59,59,58,90,70,73,409,0,0,0,2,0,0,upright,red,45,1,medium-slow,6,ground,False,False,False,regular,143,0654_braixen.png,s2c3
655,delphox,fire/psychic,1.5,39.0,75,69,72,114,100,104,534,0,0,0,3,0,0,upright,red,45,1,medium-slow,6,ground,False,False,False,regular,240,0655_delphox.png,s3c3
656,froakie,water,0.3,7.0,41,56,40,62,44,71,314,0,0,0,0,0,1,quadruped,blue,45,1,medium-slow,6,water1,False,False,False,regular,63,0656_froakie.png,s1c3
657,frogadier,water,0.6,10.9,54,63,52,83,56,97,405,0,0,0,0,0,2,humanoid,blue,45,1,medium-slow,6,water1,False,False,False,regular,142,0657_frogadier.png,s2c3
658,greninja,water/dark,1.5,40.0,72,95,67,103,71,122,530,0,0,0,0,0,3,humanoid,blue,45,1,medium-slow,6,water1,False,False,False,regular,239,0658_greninja.png,s3c3
659,bunnelby,normal,0.4,5.0,38,36,38,32,36,57,237,0,0,0,0,0,1,upright,brown,255,4,medium,6,ground,False,False,False,regular,47,0659_bunnelby.png,s1c2
660,diggersby,normal/ground,1.0,42.4,85,56,77,50,77,78,423,2,0,0,0,0,0,upright,brown,127,4,medium,6,ground,False,False,False,regular,148,0660_diggersby.png,s2c2
661,fletchling,normal/flying,0.3,1.7,45,50,43,40,38,62,278,0,0,0,0,0,1,wings,red,255,4,medium-slow,6,flying,False,False,False,regular,56,0661_fletchling.png,s1c3
662,fletchinder,fire/flying,0.7,16.0,62,73,55,56,52,84,382,0,0,0,0,0,2,wings,red,120,4,medium-slow,6,flying,False,False,False,regular,134,0662_fletchinder.png,s2c3
663,talonflame,fire/flying,1.2,24.5,78,81,71,74,69,126,499,0,0,0,0,0,3,wings,red,45,4,medium-slow,6,flying,False,False,False,regular,175,0663_talonflame.png,s3c3
664,scatterbug,bug,0.3,2.5,38,35,40,27,25,35,200,0,0,1,0,0,0,armor,black,255,4,medium,6,bug,False,False,False,regular,40,0664_scatterbug.png,s1c3
665,spewpa,bug,0.3,8.4,45,22,60,27,30,29,213,0,0,2,0,0,0,blob,black,120,4,medium,6,bug,False,False,False,regular,75,0665_spewpa.png,s2c3
666,vivillon,bug/flying,1.2,17.0,80,52,50,90,50,89,411,1,0,0,1,0,1,bug-wings,white,45,4,medium,6,bug,False,False,False,regular,185,0666_vivillon.png,s3c3
667,litleo,fire/normal,0.6,13.5,62,50,58,73,54,72,369,0,0,0,1,0,0,quadruped,brown,220,7,medium-slow,6,ground,False,False,False,regular,74,0667_litleo.png,s1c2
668,pyroar,fire/normal,1.5,81.5,86,68,72,109,66,106,507,0,0,0,2,0,0,quadruped,brown,65,7,medium-slow,6,ground,False,False,False,regular,177,0668_pyroar.png,s2c2
669,flabebe,fairy,0.1,0.1,44,38,39,61,79,42,303,0,0,0,0,1,0,arms,white,225,8,medium,6,fairy,False,False,False,regular,61,0669_flabebe.png,s1c3
670,floette,fairy,0.2,0.9,54,45,47,75,98,52,371,0,0,0,0,2,0,arms,white,120,8,medium,6,fairy,False,False,False,regular,130,0670_floette.png,s2c3
671,florges,fairy,1.1,10.0,78,65,68,112,154,75,552,0,0,0,0,3,0,arms,white,45,8,medium,6,fairy,False,False,False,regular,248,0671_florges.png,s3c3
672,skiddo,grass,0.9,31.0,66,65,48,62,57,52,350,1,0,0,0,0,0,quadruped,brown,200,4,medium,6,ground,False,False,False,regular,70,0672_skiddo.png,s1c2
673,gogoat,grass,1.7,91.0,123,100,62,97,81,68,531,2,0,0,0,0,0,quadruped,brown,45,4,medium,6,ground,False,False,False,regular,186,0673_gogoat.png,s2c2
674,pancham,fighting,0.6,8.0,67,82,62,46,48,43,348,0,1,0,0,0,0,upright,white,220,4,medium,6,ground/humanshape,False,False,False,regular,70,0674_pancham.png,s1c2
675,pangoro,fighting/dark,2.1,136.0,95,124,78,69,71,58,495,0,2,0,0,0,0,humanoid,white,65,4,medium,6,ground/humanshape,False,False,False,regular,173,0675_pangoro.png,s2c2
676,furfrou,normal,1.2,28.0,75,80,60,65,90,102,472,0,0,0,0,0,1,quadruped,white,160,4,medium,6,ground,False,False,False,regular,165,0676_furfrou.png,single
677,espurr,psychic,0.3,3.5,62,48,54,63,60,68,355,0,0,0,0,0,1,upright,gray,190,4,medium,6,ground,False,False,False,regular,71,0677_espurr.png,s1c2
678,meowstic-male,psychic,0.6,8.5,74,48,76,83,81,104,466,0,0,0,0,0,2,upright,blue,75,4,medium,6,ground,False,False,False,regular,163,0678_meowstic_male.png,s2c2
679,honedge,steel/ghost,0.8,2.0,45,80,100,35,37,28,325,0,0,1,0,0,0,blob,brown,180,4,medium,6,mineral,False,False,False,regular,65,0679_honedge.png,s1c3
680,doublade,steel/ghost,0.8,4.5,59,110,150,45,49,35,448,0,0,2,0,0,0,heads,brown,90,4,medium,6,mineral,False,False,False,regular,157,0680_doublade.png,s2c3
681,aegislash-shield,steel/ghost,1.7,53.0,60,50,140,50,140,60,500,0,0,2,0,1,0,blob,brown,45,4,medium,6,mineral,False,False,False,regular,234,0681_aegislash_shield.png,s3c3
682,spritzee,fairy,0.2,0.5,78,52,60,63,65,23,341,1,0,0,0,0,0,arms,pink,200,4,medium,6,fairy,False,False,False,regular,68,0682_spritzee.png,s1c2
683,aromatisse,fairy,0.8,15.5,101,72,72,99,89,29,462,2,0,0,0,0,0,humanoid,pink,140,4,medium,6,fairy,False,False,False,regular,162,0683_aromatisse.png,s2c2
684,swirlix,fairy,0.4,3.5,62,48,66,59,57,49,341,0,0,1,0,0,0,legs,white,200,4,medium,6,fairy,False,False,False,regular,68,0684_swirlix.png,s1c2
685,slurpuff,fairy,0.8,5.0,82,80,86,85,75,72,480,0,0,2,0,0,0,humanoid,white,140,4,medium,6,fairy,False,False,False,regular,168,0685_slurpuff.png,s2c2
686,inkay,dark/psychic,0.4,3.5,53,54,53,37,46,45,288,0,1,0,0,0,0,tentacles,blue,190,4,medium,6,water1/water2,False,False,False,regular,58,0686_inkay.png,s1c2
687,malamar,dark/psychic,1.5,47.0,86,92,88,68,75,73,482,0,2,0,0,0,0,blob,blue,80,4,medium,6,water1/water2,False,False,False,regular,169,0687_malamar.png,s2c2
688,binacle,rock/water,0.5,31.0,42,52,67,39,56,50,306,0,1,0,0,0,0,heads,brown,120,4,medium,6,water3,False,False,False,regular,61,0688_binacle.png,s1c2
689,barbaracle,rock/water,1.3,96.0,72,105,115,54,86,68,500,0,2,0,0,0,0,heads,brown,45,4,medium,6,water3,False,False,False,regular,175,0689_barbaracle.png,s2c2
690,skrelp,poison/water,0.5,7.3,50,60,60,60,60,30,320,0,0,0,0,1,0,blob,brown,225,4,medium,6,water1/dragon,False,False,False,regular,64,0690_skrelp.png,s1c2
691,dragalge,poison/dragon,1.8,81.5,65,75,90,97,123,44,494,0,0,0,0,2,0,blob,brown,55,4,medium,6,water1/dragon,False,False,False,regular,173,0691_dragalge.png,s2c2
692,clauncher,water,0.5,8.3,50,53,62,58,63,44,330,0,0,0,1,0,0,armor,blue,225,4,slow,6,water1/water3,False,False,False,regular,66,0692_clauncher.png,s1c2
693,clawitzer,water,1.3,35.3,71,73,88,120,89,59,500,0,0,0,2,0,0,squiggle,blue,55,4,slow,6,water1/water3,False,False,False,regular,100,0693_clawitzer.png,s2c2
694,helioptile,electric/normal,0.5,6.0,44,38,33,61,43,70,289,0,0,0,0,0,1,upright,yellow,190,4,medium,6,monster/dragon,False,False,False,regular,58,0694_helioptile.png,s1c2
695,heliolisk,electric/normal,1.0,21.0,62,55,52,109,94,109,481,0,0,0,1,0,1,upright,yellow,75,4,medium,6,monster/dragon,False,False,False,regular,168,0695_heliolisk.png,s2c2
696,tyrunt,rock/dragon,0.8,26.0,58,89,77,45,45,48,362,0,1,0,0,0,0,upright,brown,45,1,medium,6,monster/dragon,False,False,False,regular,72,0696_tyrunt.png,s1c2
697,tyrantrum,rock/dragon,2.5,270.0,82,121,119,69,59,71,521,0,2,0,0,0,0,upright,red,45,1,medium,6,monster/dragon,False,False,False,regular,182,0697_tyrantrum.png,s2c2
698,amaura,rock/ice,1.3,25.2,77,59,50,67,63,46,362,1,0,0,0,0,0,quadruped,blue,45,1,medium,6,monster,False,False,False,regular,72,0698_amaura.png,s1c2
699,aurorus,rock/ice,2.7,225.0,123,77,72,99,92,58,521,2,0,0,0,0,0,quadruped,blue,45,1,medium,6,monster,False,False,False,regular,104,0699_aurorus.png,s2c2
700,sylveon,fairy,1.0,23.5,95,65,65,110,130,60,525,0,0,0,0,2,0,quadruped,pink,45,1,medium,6,ground,False,False,False,regular,184,0700_sylveon.png,s2c2
701,hawlucha,fighting/flying,0.8,21.5,78,92,75,74,63,118,500,0,2,0,0,0,0,humanoid,green,100,4,medium,6,flying/humanshape,False,False,False,regular,175,0701_hawlucha.png,single
702,dedenne,electric/fairy,0.2,2.2,67,58,57,81,67,101,431,0,0,0,0,0,2,upright,yellow,180,4,medium,6,ground/fairy,False,False,False,regular,151,0702_dedenne.png,single
703,carbink,rock/fairy,0.3,5.7,50,50,150,50,150,50,500,0,0,1,0,1,0,ball,gray,60,-1,slow,6,fairy/mineral,False,False,False,regular,100,0703_carbink.png,single
704,goomy,dragon,0.3,2.8,45,50,35,55,75,40,300,0,0,0,0,1,0,squiggle,purple,45,4,slow,6,dragon,False,False,False,regular,60,0704_goomy.png,s1c3
705,sliggoo,dragon,0.8,17.5,68,75,53,83,113,60,452,0,0,0,0,2,0,squiggle,purple,45,4,slow,6,dragon,False,False,False,regular,158,0705_sliggoo.png,s2c3
706,goodra,dragon,2.0,150.5,90,100,70,110,150,80,600,0,0,0,0,3,0,upright,purple,45,4,slow,6,dragon,False,False,False,regular,270,0706_goodra.png,s3c3
707,klefki,steel/fairy,0.2,3.0,57,80,91,80,87,75,470,0,0,1,0,0,0,ball,gray,75,4,fast,6,mineral,False,False,False,regular,165,0707_klefki.png,single
708,phantump,ghost/grass,0.4,7.0,43,70,48,50,60,38,309,0,1,0,0,0,0,arms,brown,120,4,medium,6,plant/indeterminate,False,False,False,regular,62,0708_phantump.png,s1c2
709,trevenant,ghost/grass,1.5,71.0,85,110,76,65,82,56,474,0,2,0,0,0,0,tentacles,brown,60,4,medium,6,plant/indeterminate,False,False,False,regular,166,0709_trevenant.png,s2c2
710,pumpkaboo-average,ghost/grass,0.4,5.0,49,66,70,44,55,51,335,0,0,1,0,0,0,ball,brown,120,4,medium,6,indeterminate,False,False,False,regular,67,0710_pumpkaboo_average.png,s1c2
711,gourgeist-average,ghost/grass,0.9,12.5,65,90,122,58,75,84,494,0,0,2,0,0,0,blob,brown,60,4,medium,6,indeterminate,False,False,False,regular,173,0711_gourgeist_average.png,s2c2
712,bergmite,ice,1.0,99.5,55,69,85,32,35,28,304,0,0,1,0,0,0,quadruped,blue,190,4,medium,6,monster/mineral,False,False,False,regular,61,0712_bergmite.png,s1c2
713,avalugg,ice,2.0,505.0,95,117,184,44,46,28,514,0,0,2,0,0,0,quadruped,blue,55,4,medium,6,monster/mineral,False,False,False,regular,180,0713_avalugg.png,s2c2
714,noibat,flying/dragon,0.5,8.0,40,30,35,45,40,55,245,0,0,0,0,0,1,wings,purple,190,4,medium,6,flying/dragon,False,False,False,regular,49,0714_noibat.png,s1c2
715,noivern,flying/dragon,1.5,85.0,85,70,80,97,80,123,535,0,0,0,0,0,2,wings,purple,45,4,medium,6,flying/dragon,False,False,False,regular,187,0715_noivern.png,s2c2
716,xerneas,fairy,3.0,215.0,126,131,95,131,98,99,680,3,0,0,0,0,0,quadruped,blue,45,-1,slow,6,no-eggs,True,False,False,legendary,306,0716_xerneas.png,single
717,yveltal,dark/flying,5.8,203.0,126,131,95,131,98,99,680,3,0,0,0,0,0,wings,red,45,-1,slow,6,no-eggs,True,False,False,legendary,306,0717_yveltal.png,single
718,zygarde-50,dragon/ground,5.0,305.0,108,100,121,81,95,95,600,3,0,0,0,0,0,squiggle,green,3,-1,slow,6,no-eggs,True,False,False,legendary,270,0718_zygarde_50.png,single
719,diancie,rock/fairy,0.7,8.8,50,100,150,100,150,50,600,0,0,1,0,2,0,arms,pink,3,-1,slow,6,no-eggs,False,True,False,mythical,270,0719_diancie.png,single
720,hoopa,psychic/ghost,0.5,9.0,80,110,60,150,130,70,600,0,0,0,3,0,0,arms,purple,3,-1,slow,6,no-eggs,False,True,False,mythical,270,0720_hoopa.png,single
721,volcanion,fire/water,1.7,195.0,80,110,120,130,90,70,600,0,0,0,3,0,0,quadruped,brown,3,-1,slow,6,no-eggs,False,True,False,mythical,270,0721_volcanion.png,single
722,rowlet,grass/flying,0.3,1.5,68,55,55,50,50,42,320,1,0,0,0,0,0,wings,brown,45,1,medium-slow,7,flying,False,False,False,regular,64,0722_rowlet.png,s1c3
723,dartrix,grass/flying,0.7,16.0,78,75,75,70,70,52,420,2,0,0,0,0,0,wings,brown,45,1,medium-slow,7,flying,False,False,False,regular,147,0723_dartrix.png,s2c3
724,decidueye,grass/ghost,1.6,36.6,78,107,75,100,100,70,530,0,3,0,0,0,0,wings,brown,45,1,medium-slow,7,flying,False,False,False,regular,239,0724_decidueye.png,s3c3
725,litten,fire,0.4,4.3,45,65,40,60,40,70,320,0,0,0,0,0,1,quadruped,red,45,1,medium-slow,7,ground,False,False,False,regular,64,0725_litten.png,s1c3
726,torracat,fire,0.7,25.0,65,85,50,80,50,90,420,0,0,0,0,0,2,quadruped,red,45,1,medium-slow,7,ground,False,False,False,regular,147,0726_torracat.png,s2c3
727,incineroar,fire/dark,1.8,83.0,95,115,90,80,90,60,530,0,3,0,0,0,0,upright,red,45,1,medium-slow,7,ground,False,False,False,regular,239,0727_incineroar.png,s3c3
728,popplio,water,0.4,7.5,50,54,54,66,56,40,320,0,0,0,1,0,0,fish,blue,45,1,medium-slow,7,water1/ground,False,False,False,regular,64,0728_popplio.png,s1c3
729,brionne,water,0.6,17.5,60,69,69,91,81,50,420,0,0,0,2,0,0,fish,blue,45,1,medium-slow,7,water1/ground,False,False,False,regular,147,0729_brionne.png,s2c3
730,primarina,water/fairy,1.8,44.0,80,74,74,126,116,60,530,0,0,0,3,0,0,fish,blue,45,1,medium-slow,7,water1/ground,False,False,False,regular,239,0730_primarina.png,s3c3
731,pikipek,normal/flying,0.3,1.2,35,75,30,30,30,65,265,0,1,0,0,0,0,wings,black,255,4,medium,7,flying,False,False,False,regular,53,0731_pikipek.png,s1c3
732,trumbeak,normal/flying,0.6,14.8,55,85,50,40,50,75,355,0,2,0,0,0,0,wings,black,120,4,medium,7,flying,False,False,False,regular,124,0732_trumbeak.png,s2c3
733,toucannon,normal/flying,1.1,26.0,80,120,75,75,75,60,485,0,3,0,0,0,0,wings,black,45,4,medium,7,flying,False,False,False,regular,218,0733_toucannon.png,s3c3
734,yungoos,normal,0.4,6.0,48,70,30,30,30,45,253,0,1,0,0,0,0,quadruped,brown,255,4,medium,7,ground,False,False,False,regular,51,0734_yungoos.png,s1c2
735,gumshoos,normal,0.7,14.2,88,110,60,55,60,45,418,0,2,0,0,0,0,quadruped,brown,127,4,medium,7,ground,False,False,False,regular,146,0735_gumshoos.png,s2c2
736,grubbin,bug,0.4,4.4,47,62,45,55,45,46,300,0,1,0,0,0,0,armor,gray,255,4,medium,7,bug,False,False,False,regular,60,0736_grubbin.png,s1c3
737,charjabug,bug/electric,0.5,10.5,57,82,95,55,75,36,400,0,0,2,0,0,0,squiggle,green,120,4,medium,7,bug,False,False,False,regular,140,0737_charjabug.png,s2c3
738,vikavolt,bug/electric,1.5,45.0,77,70,90,145,75,43,500,0,0,0,3,0,0,armor,blue,45,4,medium,7,bug,False,False,False,regular,225,0738_vikavolt.png,s3c3
739,crabrawler,fighting,0.6,7.0,47,82,57,42,47,63,338,0,1,0,0,0,0,armor,purple,225,4,medium,7,water3,False,False,False,regular,68,0739_crabrawler.png,s1c2
740,crabominable,fighting/ice,1.7,180.0,97,132,77,62,67,43,478,0,2,0,0,0,0,armor,white,60,4,medium,7,water3,False,False,False,regular,167,0740_crabominable.png,s2c2
741,oricorio-baile,fire/flying,0.6,3.4,75,70,70,98,70,93,476,0,0,0,2,0,0,wings,red,45,6,medium,7,flying,False,False,False,regular,167,0741_oricorio_baile.png,single
742,cutiefly,bug/fairy,0.1,0.2,40,45,40,55,40,84,304,0,0,0,0,0,1,armor,yellow,190,4,medium,7,bug/fairy,False,False,False,regular,61,0742_cutiefly.png,s1c2
743,ribombee,bug/fairy,0.2,0.5,60,55,60,95,70,124,464,0,0,0,0,0,2,bug-wings,yellow,75,4,medium,7,bug/fairy,False,False,False,regular,162,0743_ribombee.png,s2c2
744,rockruff,rock,0.5,9.2,45,65,40,30,40,60,280,0,1,0,0,0,0,quadruped,brown,190,4,medium,7,ground,False,False,False,regular,56,0744_rockruff.png,s1c2
745,lycanroc-midday,rock,0.8,25.0,75,115,65,55,65,112,487,0,2,0,0,0,0,quadruped,brown,90,4,medium,7,ground,False,False,False,regular,170,0745_lycanroc_midday.png,s2c2
746,wishiwashi-solo,water,0.2,0.3,45,20,20,25,25,40,175,1,0,0,0,0,0,fish,blue,60,4,fast,7,water2,False,False,False,regular,61,0746_wishiwashi_solo.png,single
747,mareanie,poison/water,0.4,8.0,50,53,62,43,52,45,305,0,0,1,0,0,0,blob,blue,190,4,medium,7,water1,False,False,False,regular,61,0747_mareanie.png,s1c2
