id,name,height,weight,total_stats,hp,atk,def_,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,is_legendary,is_mythical,is_baby,rarity,base_experience,stage,type_1,type_2,egg_group_1,egg_group_2
659,bunnelby,0.4,5.0,237,38,36,38,32,36,57,0,0,0,0,0,1,upright,brown,255,4,medium,6,False,False,False,regular,47,s1c2,normal,,ground,
660,diggersby,1.0,42.4,423,85,56,77,50,77,78,2,0,0,0,0,0,upright,brown,127,4,medium,6,False,False,False,regular,148,s2c2,normal,ground,ground,
661,fletchling,0.3,1.7,278,45,50,43,40,38,62,0,0,0,0,0,1,wings,red,255,4,medium-slow,6,False,False,False,regular,56,s1c3,normal,flying,flying,
662,fletchinder,0.7,16.0,382,62,73,55,56,52,84,0,0,0,0,0,2,wings,red,120,4,medium-slow,6,False,False,False,regular,134,s2c3,fire,flying,flying,
663,talonflame,1.2,24.5,499,78,81,71,74,69,126,0,0,0,0,0,3,wings,red,45,4,medium-slow,6,False,False,False,regular,175,s3c3,fire,flying,flying,
664,scatterbug,0.3,2.5,200,38,35,40,27,25,35,0,0,1,0,0,0,armor,black,255,4,medium,6,False,False,False,regular,40,s1c3,bug,,bug,
665,spewpa,0.3,8.4,213,45,22,60,27,30,29,0,0,2,0,0,0,blob,black,120,4,medium,6,False,False,False,regular,75,s2c3,bug,,bug,
666,vivillon,1.2,17.0,411,80,52,50,90,50,89,1,0,0,1,0,1,bug-wings,white,45,4,medium,6,False,False,False,regular,185,s3c3,bug,flying,bug,
667,litleo,0.6,13.5,369,62,50,58,73,54,72,0,0,0,1,0,0,quadruped,brown,220,7,medium-slow,6,False,False,False,regular,74,s1c2,fire,normal,ground,
668,pyroar,1.5,81.5,507,86,68,72,109,66,106,0,0,0,2,0,0,quadruped,brown,65,7,medium-slow,6,False,False,False,regular,177,s2c2,fire,normal,ground,
669,flabebe,0.1,0.1,303,44,38,39,61,79,42,0,0,0,0,1,0,arms,white,225,8,medium,6,False,False,False,regular,61,s1c3,fairy,,fairy,
670,floette,0.2,0.9,371,54,45,47,75,98,52,0,0,0,0,2,0,arms,white,120,8,medium,6,False,False,False,regular,130,s2c3,fairy,,fairy,
671,florges,1.1,10.0,552,78,65,68,112,154,75,0,0,0,0,3,0,arms,white,45,8,medium,6,False,False,False,regular,248,s3c3,fairy,,fairy,
672,skiddo,0.9,31.0,350,66,65,48,62,57,52,1,0,0,0,0,0,quadruped,brown,200,4,medium,6,False,False,False,regular,70,s1c2,grass,,ground,
673,gogoat,1.7,91.0,531,123,100,62,97,81,68,2,0,0,0,0,0,quadruped,brown,45,4,medium,6,False,False,False,regular,186,s2c2,grass,,ground,
674,pancham,0.6,8.0,348,67,82,62,46,48,43,0,1,0,0,0,0,upright,white,220,4,medium,6,False,False,False,regular,70,s1c2,fighting,,ground,humanshape
675,pangoro,2.1,136.0,495,95,124,78,69,71,58,0,2,0,0,0,0,humanoid,white,65,4,medium,6,False,False,False,regular,173,s2c2,fighting,dark,ground,humanshape
676,furfrou,1.2,28.0,472,75,80,60,65,90,102,0,0,0,0,0,1,quadruped,white,160,4,medium,6,False,False,False,regular,165,single,normal,,ground,
677,espurr,0.3,3.5,355,62,48,54,63,60,68,0,0,0,0,0,1,upright,gray,190,4,medium,6,False,False,False,regular,71,s1c2,psychic,,ground,
678,meowstic,0.6,8.5,466,74,48,76,83,81,104,0,0,0,0,0,2,upright,blue,75,4,medium,6,False,False,False,regular,163,s2c2,psychic,,ground,
679,honedge,0.8,2.0,325,45,80,100,35,37,28,0,0,1,0,0,0,blob,brown,180,4,medium,6,False,False,False,regular,65,s1c3,steel,ghost,mineral,
680,doublade,0.8,4.5,448,59,110,150,45,49,35,0,0,2,0,0,0,heads,brown,90,4,medium,6,False,False,False,regular,157,s2c3,steel,ghost,mineral,
681,aegislash,1.7,53.0,500,60,50,140,50,140,60,0,0,2,0,1,0,blob,brown,45,4,medium,6,False,False,False,regular,234,s3c3,steel,ghost,mineral,
682,spritzee,0.2,0.5,341,78,52,60,63,65,23,1,0,0,0,0,0,arms,pink,200,4,medium,6,False,False,False,regular,68,s1c2,fairy,,fairy,
683,aromatisse,0.8,15.5,462,101,72,72,99,89,29,2,0,0,0,0,0,humanoid,pink,140,4,medium,6,False,False,False,regular,162,s2c2,fairy,,fairy,
684,swirlix,0.4,3.5,341,62,48,66,59,57,49,0,0,1,0,0,0,legs,white,200,4,medium,6,False,False,False,regular,68,s1c2,fairy,,fairy,
685,slurpuff,0.8,5.0,480,82,80,86,85,75,72,0,0,2,0,0,0,humanoid,white,140,4,medium,6,False,False,False,regular,168,s2c2,fairy,,fairy,
686,inkay,0.4,3.5,288,53,54,53,37,46,45,0,1,0,0,0,0,tentacles,blue,190,4,medium,6,False,False,False,regular,58,s1c2,dark,psychic,water1,water2
687,malamar,1.5,47.0,482,86,92,88,68,75,73,0,2,0,0,0,0,blob,blue,80,4,medium,6,False,False,False,regular,169,s2c2,dark,psychic,water1,water2
688,binacle,0.5,31.0,306,42,52,67,39,56,50,0,1,0,0,0,0,heads,brown,120,4,medium,6,False,False,False,regular,61,s1c2,rock,water,water3,
689,barbaracle,1.3,96.0,500,72,105,115,54,86,68,0,2,0,0,0,0,heads,brown,45,4,medium,6,False,False,False,regular,175,s2c2,rock,water,water3,
690,skrelp,0.5,7.3,320,50,60,60,60,60,30,0,0,0,0,1,0,blob,brown,225,4,medium,6,False,False,False,regular,64,s1c2,poison,water,water1,dragon
691,dragalge,1.8,81.5,494,65,75,90,97,123,44,0,0,0,0,2,0,blob,brown,55,4,medium,6,False,False,False,regular,173,s2c2,poison,dragon,water1,dragon
692,clauncher,0.5,8.3,330,50,53,62,58,63,44,0,0,0,1,0,0,armor,blue,225,4,slow,6,False,False,False,regular,66,s1c2,water,,water1,water3
693,clawitzer,1.3,35.3,500,71,73,88,120,89,59,0,0,0,2,0,0,squiggle,blue,55,4,slow,6,False,False,False,regular,100,s2c2,water,,water1,water3
694,helioptile,0.5,6.0,289,44,38,33,61,43,70,0,0,0,0,0,1,upright,yellow,190,4,medium,6,False,False,False,regular,58,s1c2,electric,normal,monster,dragon
695,heliolisk,1.0,21.0,481,62,55,52,109,94,109,0,0,0,1,0,1,upright,yellow,75,4,medium,6,False,False,False,regular,168,s2c2,electric,normal,monster,dragon
696,tyrunt,0.8,26.0,362,58,89,77,45,45,48,0,1,0,0,0,0,upright,brown,45,1,medium,6,False,False,False,regular,72,s1c2,rock,dragon,monster,dragon
697,tyrantrum,2.5,270.0,521,82,121,119,69,59,71,0,2,0,0,0,0,upright,red,45,1,medium,6,False,False,False,regular,182,s2c2,rock,dragon,monster,dragon
698,amaura,1.3,25.2,362,77,59,50,67,63,46,1,0,0,0,0,0,quadruped,blue,45,1,medium,6,False,False,False,regular,72,s1c2,rock,ice,monster,
699,aurorus,2.7,225.0,521,123,77,72,99,92,58,2,0,0,0,0,0,quadruped,blue,45,1,medium,6,False,False,False,regular,104,s2c2,rock,ice,monster,
700,sylveon,1.0,23.5,525,95,65,65,110,130,60,0,0,0,0,2,0,quadruped,pink,45,1,medium,6,False,False,False,regular,184,s2c2,fairy,,ground,
701,hawlucha,0.8,21.5,500,78,92,75,74,63,118,0,2,0,0,0,0,humanoid,green,100,4,medium,6,False,False,False,regular,175,single,fighting,flying,flying,humanshape
702,dedenne,0.2,2.2,431,67,58,57,81,67,101,0,0,0,0,0,2,upright,yellow,180,4,medium,6,False,False,False,regular,151,single,electric,fairy,ground,fairy
703,carbink,0.3,5.7,500,50,50,150,50,150,50,0,0,1,0,1,0,ball,gray,60,-1,slow,6,False,False,False,regular,100,single,rock,fairy,fairy,mineral
704,goomy,0.3,2.8,300,45,50,35,55,75,40,0,0,0,0,1,0,squiggle,purple,45,4,slow,6,False,False,False,regular,60,s1c3,dragon,,dragon,
705,sliggoo,0.8,17.5,452,68,75,53,83,113,60,0,0,0,0,2,0,squiggle,purple,45,4,slow,6,False,False,False,regular,158,s2c3,dragon,,dragon,
706,goodra,2.0,150.5,600,90,100,70,110,150,80,0,0,0,0,3,0,upright,purple,45,4,slow,6,False,False,False,regular,270,s3c3,dragon,,dragon,
707,klefki,0.2,3.0,470,57,80,91,80,87,75,0,0,1,0,0,0,ball,gray,75,4,fast,6,False,False,False,regular,165,single,steel,fairy,mineral,
708,phantump,0.4,7.0,309,43,70,48,50,60,38,0,1,0,0,0,0,arms,brown,120,4,medium,6,False,False,False,regular,62,s1c2,ghost,grass,plant,indeterminate
709,trevenant,1.5,71.0,474,85,110,76,65,82,56,0,2,0,0,0,0,tentacles,brown,60,4,medium,6,False,False,False,regular,166,s2c2,ghost,grass,plant,indeterminate
710,pumpkaboo,0.4,5.0,335,49,66,70,44,55,51,0,0,1,0,0,0,ball,brown,120,4,medium,6,False,False,False,regular,67,s1c2,ghost,grass,indeterminate,
711,gourgeist,0.9,12.5,494,65,90,122,58,75,84,0,0,2,0,0,0,blob,brown,60,4,medium,6,False,False,False,regular,173,s2c2,ghost,grass,indeterminate,
712,bergmite,1.0,99.5,304,55,69,85,32,35,28,0,0,1,0,0,0,quadruped,blue,190,4,medium,6,False,False,False,regular,61,s1c2,ice,,monster,mineral
713,avalugg,2.0,505.0,514,95,117,184,44,46,28,0,0,2,0,0,0,quadruped,blue,55,4,medium,6,False,False,False,regular,180,s2c2,ice,,monster,mineral
714,noibat,0.5,8.0,245,40,30,35,45,40,55,0,0,0,0,0,1,wings,purple,190,4,medium,6,False,False,False,regular,49,s1c2,flying,dragon,flying,dragon
715,noivern,1.5,85.0,535,85,70,80,97,80,123,0,0,0,0,0,2,wings,purple,45,4,medium,6,False,False,False,regular,187,s2c2,flying,dragon,flying,dragon
716,xerneas,3.0,215.0,680,126,131,95,131,98,99,3,0,0,0,0,0,quadruped,blue,45,-1,slow,6,True,False,False,legendary,306,single,fairy,,no-eggs,
717,yveltal,5.8,203.0,680,126,131,95,131,98,99,3,0,0,0,0,0,wings,red,45,-1,slow,6,True,False,False,legendary,306,single,dark,flying,no-eggs,
718,zygarde,5.0,305.0,600,108,100,121,81,95,95,3,0,0,0,0,0,squiggle,green,3,-1,slow,6,True,False,False,legendary,270,single,dragon,ground,no-eggs,
719,diancie,0.7,8.8,600,50,100,150,100,150,50,0,0,1,0,2,0,arms,pink,3,-1,slow,6,False,True,False,legendary,270,single,rock,fairy,no-eggs,
720,hoopa,0.5,9.0,600,80,110,60,150,130,70,0,0,0,3,0,0,arms,purple,3,-1,slow,6,False,True,False,legendary,270,single,psychic,ghost,no-eggs,
721,volcanion,1.7,195.0,600,80,110,120,130,90,70,0,0,0,3,0,0,quadruped,brown,3,-1,slow,6,False,True,False,legendary,270,single,fire,water,no-eggs,
722,rowlet,0.3,1.5,320,68,55,55,50,50,42,1,0,0,0,0,0,wings,brown,45,1,medium-slow,7,False,False,False,regular,64,s1c3,grass,flying,flying,
723,dartrix,0.7,16.0,420,78,75,75,70,70,52,2,0,0,0,0,0,wings,brown,45,1,medium-slow,7,False,False,False,regular,147,s2c3,grass,flying,flying,
724,decidueye,1.6,36.6,530,78,107,75,100,100,70,0,3,0,0,0,0,wings,brown,45,1,medium-slow,7,False,False,False,regular,239,s3c3,grass,ghost,flying,
725,litten,0.4,4.3,320,45,65,40,60,40,70,0,0,0,0,0,1,quadruped,red,45,1,medium-slow,7,False,False,False,regular,64,s1c3,fire,,ground,
726,torracat,0.7,25.0,420,65,85,50,80,50,90,0,0,0,0,0,2,quadruped,red,45,1,medium-slow,7,False,False,False,regular,147,s2c3,fire,,ground,
727,incineroar,1.8,83.0,530,95,115,90,80,90,60,0,3,0,0,0,0,upright,red,45,1,medium-slow,7,False,False,False,regular,239,s3c3,fire,dark,ground,
728,popplio,0.4,7.5,320,50,54,54,66,56,40,0,0,0,1,0,0,fish,blue,45,1,medium-slow,7,False,False,False,regular,64,s1c3,water,,water1,ground
729,brionne,0.6,17.5,420,60,69,69,91,81,50,0,0,0,2,0,0,fish,blue,45,1,medium-slow,7,False,False,False,regular,147,s2c3,water,,water1,ground
730,primarina,1.8,44.0,530,80,74,74,126,116,60,0,0,0,3,0,0,fish,blue,45,1,medium-slow,7,False,False,False,regular,239,s3c3,water,fairy,water1,ground
731,pikipek,0.3,1.2,265,35,75,30,30,30,65,0,1,0,0,0,0,wings,black,255,4,medium,7,False,False,False,regular,53,s1c3,normal,flying,flying,
732,trumbeak,0.6,14.8,355,55,85,50,40,50,75,0,2,0,0,0,0,wings,black,120,4,medium,7,False,False,False,regular,124,s2c3,normal,flying,flying,
733,toucannon,1.1,26.0,485,80,120,75,75,75,60,0,3,0,0,0,0,wings,black,45,4,medium,7,False,False,False,regular,218,s3c3,normal,flying,flying,
734,yungoos,0.4,6.0,253,48,70,30,30,30,45,0,1,0,0,0,0,quadruped,brown,255,4,medium,7,False,False,False,regular,51,s1c2,normal,,ground,
735,gumshoos,0.7,14.2,418,88,110,60,55,60,45,0,2,0,0,0,0,quadruped,brown,127,4,medium,7,False,False,False,regular,146,s2c2,normal,,ground,
736,grubbin,0.4,4.4,300,47,62,45,55,45,46,0,1,0,0,0,0,armor,gray,255,4,medium,7,False,False,False,regular,60,s1c3,bug,,bug,
737,charjabug,0.5,10.5,400,57,82,95,55,75,36,0,0,2,0,0,0,squiggle,green,120,4,medium,7,False,False,False,regular,140,s2c3,bug,electric,bug,
738,vikavolt,1.5,45.0,500,77,70,90,145,75,43,0,0,0,3,0,0,armor,blue,45,4,medium,7,False,False,False,regular,225,s3c3,bug,electric,bug,
739,crabrawler,0.6,7.0,338,47,82,57,42,47,63,0,1,0,0,0,0,armor,purple,225,4,medium,7,False,False,False,regular,68,s1c2,fighting,,water3,
740,crabominable,1.7,180.0,478,97,132,77,62,67,43,0,2,0,0,0,0,armor,white,60,4,medium,7,False,False,False,regular,167,s2c2,fighting,ice,water3,
741,oricorio,0.6,3.4,476,75,70,70,98,70,93,0,0,0,2,0,0,wings,red,45,6,medium,7,False,False,False,regular,167,single,fire,flying,flying,
742,cutiefly,0.1,0.2,304,40,45,40,55,40,84,0,0,0,0,0,1,armor,yellow,190,4,medium,7,False,False,False,regular,61,s1c2,bug,fairy,bug,fairy
743,ribombee,0.2,0.5,464,60,55,60,95,70,124,0,0,0,0,0,2,bug-wings,yellow,75,4,medium,7,False,False,False,regular,162,s2c2,bug,fairy,bug,fairy
744,rockruff,0.5,9.2,280,45,65,40,30,40,60,0,1,0,0,0,0,quadruped,brown,190,4,medium,7,False,False,False,regular,56,s1c2,rock,,ground,
745,lycanroc,0.8,25.0,487,75,115,65,55,65,112,0,2,0,0,0,0,quadruped,brown,90,4,medium,7,False,False,False,regular,170,s2c2,rock,,ground,
746,wishiwashi,0.2,0.3,175,45,20,20,25,25,40,1,0,0,0,0,0,fish,blue,60,4,fast,7,False,False,False,regular,61,single,water,,water2,
747,mareanie,0.4,8.0,305,50,53,62,43,52,45,0,0,1,0,0,0,blob,blue,190,4,medium,7,False,False,False,regular,61,s1c2,poison,water,water1,
748,toxapex,0.7,14.5,495,50,63,152,53,142,35,0,0,2,0,0,0,tentacles,blue,75,4,medium,7,False,False,False,regular,173,s2c2,poison,water,water1,
749,mudbray,1.0,110.0,385,70,100,70,45,55,45,0,1,0,0,0,0,quadruped,brown,190,4,medium,7,False,False,False,regular,77,s1c2,ground,,ground,
750,mudsdale,2.5,920.0,500,100,125,100,55,85,35,0,2,0,0,0,0,quadruped,brown,60,4,medium,7,False,False,False,regular,175,s2c2,ground,,ground,
751,dewpider,0.3,4.0,269,38,40,52,40,72,27,0,0,0,0,1,0,legs,green,200,4,medium,7,False,False,False,regular,54,s1c2,water,bug,water1,bug
752,araquanid,1.8,82.0,454,68,70,92,50,132,42,0,0,0,0,2,0,armor,green,100,4,medium,7,False,False,False,regular,159,s2c2,water,bug,water1,bug
753,fomantis,0.3,1.5,250,40,55,35,50,35,35,0,1,0,0,0,0,upright,pink,190,4,medium,7,False,False,False,regular,50,s1c2,grass,,plant,
754,lurantis,0.9,18.5,480,70,105,90,80,90,45,0,2,0,0,0,0,humanoid,pink,75,4,medium,7,False,False,False,regular,168,s2c2,grass,,plant,
755,morelull,0.2,1.5,285,40,35,55,65,75,15,0,0,0,0,1,0,blob,purple,190,4,medium,7,False,False,False,regular,57,s1c2,grass,fairy,plant,
756,shiinotic,1.0,11.5,405,60,45,80,90,100,30,0,0,0,0,2,0,humanoid,purple,75,4,medium,7,False,False,False,regular,142,s2c2,grass,fairy,plant,
757,salandit,0.6,4.8,320,48,44,40,71,40,77,0,0,0,0,0,1,quadruped,black,120,1,medium,7,False,False,False,regular,64,s1c2,poison,fire,monster,dragon
758,salazzle,1.2,22.2,480,68,64,60,111,60,117,0,0,0,0,0,2,quadruped,black,45,8,medium,7,False,False,False,regular,168,s2c2,poison,fire,monster,dragon
759,stufful,0.5,6.8,340,70,75,50,45,50,50,0,1,0,0,0,0,quadruped,pink,140,4,medium,7,False,False,False,regular,68,s1c2,normal,fighting,ground,
760,bewear,2.1,135.0,500,120,125,80,55,60,60,0,2,0,0,0,0,upright,pink,70,4,medium,7,False,False,False,regular,175,s2c2,normal,fighting,ground,
761,bounsweet,0.3,3.2,210,42,30,38,30,38,32,1,0,0,0,0,0,legs,purple,235,8,medium-slow,7,False,False,False,regular,42,s1c3,grass,,plant,
762,steenee,0.7,8.2,290,52,40,48,40,48,62,0,0,0,0,0,2,humanoid,purple,120,8,medium-slow,7,False,False,False,regular,102,s2c3,grass,,plant,
763,tsareena,1.2,21.4,510,72,120,98,50,98,72,0,3,0,0,0,0,humanoid,purple,45,8,medium-slow,7,False,False,False,regular,230,s3c3,grass,,plant,
764,comfey,0.1,0.3,485,51,52,90,82,110,100,0,0,0,0,2,0,ball,green,60,6,fast,7,False,False,False,regular,170,single,fairy,,plant,
765,oranguru,1.5,76.0,490,90,60,80,90,110,60,0,0,0,0,2,0,humanoid,white,45,4,slow,7,False,False,False,regular,172,single,normal,psychic,ground,
766,passimian,2.0,82.8,490,100,120,90,40,60,80,0,2,0,0,0,0,upright,white,45,4,slow,7,False,False,False,regular,172,single,fighting,,ground,
767,wimpod,0.5,12.0,230,25,35,40,20,30,80,0,0,0,0,0,1,tentacles,gray,90,4,medium,7,False,False,False,regular,46,s1c2,bug,water,bug,water3
768,golisopod,2.0,108.0,530,75,125,140,60,90,40,0,0,2,0,0,0,humanoid,gray,45,4,medium,7,False,False,False,regular,186,s2c2,bug,water,bug,water3
769,sandygast,0.5,70.0,320,55,55,80,70,45,15,0,0,1,0,0,0,squiggle,brown,140,4,medium,7,False,False,False,regular,64,s1c2,ghost,ground,indeterminate,
770,palossand,1.3,250.0,480,85,75,110,100,75,35,0,0,2,0,0,0,squiggle,brown,60,4,medium,7,False,False,False,regular,168,s2c2,ghost,ground,indeterminate,
771,pyukumuku,0.3,1.2,410,55,60,130,30,130,5,0,0,0,0,2,0,squiggle,black,60,4,fast,7,False,False,False,regular,144,single,water,,water1,
772,type_null,1.9,120.5,534,95,95,95,95,95,59,2,0,0,0,0,0,quadruped,gray,3,-1,slow,7,True,False,False,legendary,107,single,normal,,no-eggs,
773,silvally,2.3,100.5,570,95,95,95,95,95,95,3,0,0,0,0,0,quadruped,gray,3,-1,slow,7,True,False,False,legendary,257,s2c2,normal,,no-eggs,
774,minior,0.3,40.0,440,60,60,100,60,100,60,0,0,1,0,1,0,ball,brown,30,-1,medium-slow,7,False,False,False,regular,154,single,rock,flying,mineral,
775,komala,0.4,19.9,480,65,115,65,75,95,65,0,2,0,0,0,0,humanoid,blue,45,4,slow,7,False,False,False,regular,168,single,normal,,ground,
776,turtonator,2.0,212.0,485,60,78,135,91,85,36,0,0,2,0,0,0,upright,red,70,4,medium,7,False,False,False,regular,170,single,fire,dragon,monster,dragon
777,togedemaru,0.3,3.3,435,65,98,63,40,73,96,0,2,0,0,0,0,upright,gray,180,4,medium,7,False,False,False,regular,152,single,electric,steel,ground,fairy
778,mimikyu,0.2,0.7,476,55,90,80,50,105,96,0,0,0,0,2,0,squiggle,yellow,45,4,medium,7,False,False,False,regular,167,single,ghost,fairy,indeterminate,
779,bruxish,0.9,19.0,475,68,105,70,70,70,92,0,2,0,0,0,0,fish,pink,80,4,medium,7,False,False,False,regular,166,single,water,psychic,water2,
780,drampa,3.0,185.0,485,78,60,85,135,91,36,0,0,0,2,0,0,squiggle,white,70,4,medium,7,False,False,False,regular,170,single,normal,dragon,monster,dragon
781,dhelmise,3.9,210.0,517,70,131,100,86,90,40,0,2,0,0,0,0,blob,green,25,-1,medium,7,False,False,False,regular,181,single,ghost,grass,mineral,
782,jangmo_o,0.6,29.7,300,45,55,65,45,45,45,0,0,1,0,0,0,quadruped,gray,45,4,slow,7,False,False,False,regular,60,single,dragon,,dragon,
783,hakamo_o,1.2,47.0,420,55,75,90,65,70,65,0,0,2,0,0,0,upright,gray,45,4,slow,7,False,False,False,regular,147,single,dragon,fighting,dragon,
784,kommo_o,1.6,78.2,600,75,110,125,100,105,85,0,0,3,0,0,0,upright,gray,45,4,slow,7,False,False,False,regular,270,single,dragon,fighting,dragon,
785,tapu_koko,1.8,20.5,570,70,115,85,95,75,130,0,0,0,0,0,3,arms,yellow,3,-1,slow,7,True,False,False,legendary,257,single,electric,fairy,no-eggs,
786,tapu_lele,1.2,18.6,570,70,85,75,130,115,95,0,0,0,3,0,0,arms,pink,3,-1,slow,7,True,False,False,legendary,257,single,psychic,fairy,no-eggs,
787,tapu_bulu,1.9,45.5,570,70,130,115,85,95,75,0,3,0,0,0,0,arms,red,3,-1,slow,7,True,False,False,legendary,257,single,grass,fairy,no-eggs,
788,tapu_fini,1.3,21.2,570,70,75,115,95,130,85,0,0,0,0,3,0,arms,purple,3,-1,slow,7,True,False,False,legendary,257,single,water,fairy,no-eggs,
789,cosmog,0.2,0.1,200,43,29,31,29,31,37,1,0,0,0,0,0,ball,blue,45,-1,slow,7,True,False,False,legendary,40,s1c3,psychic,,no-eggs,
790,cosmoem,0.1,999.9,400,43,29,131,29,131,37,0,0,1,0,1,0,ball,blue,45,-1,slow,7,True,False,False,legendary,140,s2c3,psychic,,no-eggs,
791,solgaleo,3.4,230.0,680,137,137,107,113,89,97,0,3,0,0,0,0,quadruped,white,45,-1,slow,7,True,False,False,legendary,306,s3c3,psychic,steel,no-eggs,
792,lunala,4.0,120.0,680,137,113,89,137,107,97,0,0,0,3,0,0,wings,purple,45,-1,slow,7,True,False,False,legendary,306,s3c3,psychic,ghost,no-eggs,
793,nihilego,1.2,55.5,570,109,53,47,127,131,103,0,0,0,0,3,0,tentacles,white,45,-1,slow,7,False,False,False,regular,257,single,rock,poison,no-eggs,
794,buzzwole,2.4,333.6,570,107,139,139,53,53,79,0,1,2,0,0,0,tentacles,red,45,-1,slow,7,False,False,False,regular,257,single,bug,fighting,no-eggs,
795,pheromosa,1.8,25.0,570,71,137,37,137,37,151,0,0,0,0,0,3,humanoid,white,45,-1,slow,7,False,False,False,regular,257,single,bug,fighting,no-eggs,
796,xurkitree,3.8,100.0,570,83,89,71,173,71,83,0,0,0,3,0,0,upright,black,45,-1,slow,7,False,False,False,regular,257,single,electric,,no-eggs,
797,celesteela,9.2,999.9,570,97,101,103,107,101,61,0,1,1,1,0,0,humanoid,green,45,-1,slow,7,False,False,False,regular,257,single,steel,flying,no-eggs,
798,kartana,0.3,0.1,570,59,181,131,59,31,109,0,3,0,0,0,0,humanoid,white,45,-1,slow,7,False,False,False,regular,257,single,grass,steel,no-eggs,
799,guzzlord,5.5,888.0,570,223,101,53,97,53,43,3,0,0,0,0,0,upright,black,45,-1,slow,7,False,False,False,regular,257,single,dark,dragon,no-eggs,
800,necrozma,2.4,230.0,600,97,107,101,127,89,79,0,1,0,2,0,0,arms,black,255,-1,slow,7,True,False,False,legendary,270,single,psychic,,no-eggs,
801,magearna,1.0,80.5,600,80,95,115,130,115,65,0,0,0,3,0,0,humanoid,gray,3,-1,slow,7,False,True,False,legendary,270,single,steel,fairy,no-eggs,
802,marshadow,0.7,22.2,600,90,125,80,90,90,125,0,2,0,0,0,1,humanoid,gray,3,-1,slow,7,False,True,False,legendary,270,single,fighting,ghost,no-eggs,
803,poipole,0.6,1.8,420,67,73,67,73,67,73,0,0,0,0,0,1,upright,purple,45,-1,slow,7,False,False,False,regular,189,s1c2,poison,,no-eggs,
804,naganadel,3.6,150.0,540,73,73,73,127,73,121,0,0,0,3,0,0,wings,purple,45,-1,slow,7,False,False,False,regular,243,s2c2,poison,dragon,no-eggs,
805,stakataka,5.5,820.0,570,61,131,211,53,101,13,0,0,3,0,0,0,quadruped,gray,30,-1,slow,7,False,False,False,regular,257,single,rock,steel,no-eggs,
806,blacephalon,1.8,13.0,570,53,127,53,151,79,107,0,0,0,3,0,0,humanoid,white,30,-1,slow,7,False,False,False,regular,257,single,fire,ghost,no-eggs,
807,zeraora,1.5,44.5,600,88,112,75,102,80,143,0,0,0,0,0,3,humanoid,yellow,3,-1,slow,7,False,True,False,legendary,270,single,electric,,no-eggs,
808,meltan,0.2,8.0,300,46,65,65,55,35,34,0,1,0,0,0,0,ball,gray,3,-1,slow,7,False,True,False,legendary,135,s1c2,steel,,no-eggs,
809,melmetal,2.5,800.0,600,135,143,143,80,65,34,0,3,0,0,0,0,humanoid,gray,3,-1,slow,7,False,True,False,legendary,270,s2c2,steel,,no-eggs,
810,grookey,0.3,5.0,310,50,65,50,40,40,65,0,1,0,0,0,0,upright,green,45,1,medium-slow,8,False,False,False,regular,62,s1c3,grass,,ground,plant
811,thwackey,0.7,14.0,420,70,85,70,55,60,80,0,2,0,0,0,0,upright,green,45,1,medium-slow,8,False,False,False,regular,147,s2c3,grass,,ground,plant
812,rillaboom,2.1,90.0,530,100,125,90,60,70,85,0,3,0,0,0,0,humanoid,green,45,1,medium-slow,8,False,False,False,regular,265,s3c3,grass,,ground,plant
813,scorbunny,0.3,4.5,310,50,71,40,40,40,69,0,0,0,0,0,1,upright,white,45,1,medium-slow,8,False,False,False,regular,62,s1c3,fire,,ground,humanshape
814,raboot,0.6,9.0,420,65,86,60,55,60,94,0,0,0,0,0,2,upright,gray,45,1,medium-slow,8,False,False,False,regular,147,s2c3,fire,,ground,humanshape
815,cinderace,1.4,33.0,530,80,116,75,65,75,119,0,0,0,0,0,3,upright,white,45,1,medium-slow,8,False,False,False,regular,265,s3c3,fire,,ground,humanshape
816,sobble,0.3,4.0,310,50,40,40,70,40,70,0,0,0,0,1,1,quadruped,blue,45,1,medium-slow,8,False,False,False,regular,62,s1c3,water,,water1,ground
817,drizzile,0.7,11.5,420,65,60,55,95,55,90,0,0,0,2,0,0,upright,blue,45,1,medium-slow,8,False,False,False,regular,147,s2c3,water,,water1,ground
818,inteleon,1.9,45.2,530,70,85,65,125,65,120,0,0,0,0,0,3,upright,blue,45,1,medium-slow,8,False,False,False,regular,265,s3c3,water,,water1,ground
819,skwovet,0.3,2.5,275,70,55,55,35,35,25,1,0,0,0,0,0,upright,brown,255,4,medium,8,False,False,False,regular,55,s1c2,normal,,ground,
820,greedent,0.6,6.0,460,120,95,95,55,75,20,2,0,0,0,0,0,upright,brown,90,4,medium,8,False,False,False,regular,161,s2c2,normal,,ground,
821,rookidee,0.2,1.8,245,38,47,35,33,35,57,0,0,0,0,0,1,wings,blue,255,4,medium-slow,8,False,False,False,regular,49,s1c3,flying,,flying,
822,corvisquire,0.8,16.0,365,68,67,55,43,55,77,0,0,0,0,0,2,wings,blue,120,4,medium-slow,8,False,False,False,regular,128,s2c3,flying,,flying,
823,corviknight,2.2,75.0,495,98,87,105,53,85,67,0,0,3,0,0,0,wings,purple,45,4,medium-slow,8,False,False,False,regular,248,s3c3,flying,steel,flying,
